date,accX,accY,accZ,gyrX,gyrY,gyrZ
2020-09-19 21:52:25,0.0,0.0,0.0,0.31,0.93,0.14,"['2020-09-19 21:52:25', 0.0, 0.0, 0.0, 0.31, 0.93, 0.14, [...]]"
2020-09-19 21:52:26,0.0,0.0,0.0,0.31,1.04,0.19,"['2020-09-19 21:52:26', 0.0, 0.0, 0.0, 0.31, 1.04, 0.19, [...]]"
2020-09-19 21:52:27,0.0,0.0,0.0,0.33,1.04,0.19,"['2020-09-19 21:52:27', 0.0, 0.0, 0.0, 0.33, 1.04, 0.19, [...]]"
2020-09-19 21:52:27,0.0,0.0,0.0,0.87,1.11,0.26,"['2020-09-19 21:52:27', 0.0, 0.0, 0.0, 0.87, 1.11, 0.26, [...]]"
2020-09-19 21:52:28,0.0,0.0,0.0,0.87,1.11,2.67,"['2020-09-19 21:52:28', 0.0, 0.0, 0.0, 0.87, 1.11, 2.67, [...]]"
2020-09-19 21:52:29,0.01,0.02,0.01,2.55,3.04,2.67,"['2020-09-19 21:52:29', 0.01, 0.02, 0.01, 2.55, 3.04, 2.67, [...]]"
2020-09-19 21:52:30,0.01,0.02,0.0,2.1,3.7,2.05,"['2020-09-19 21:52:30', 0.01, 0.02, 0.0, 2.1, 3.7, 2.05, [...]]"
2020-09-19 21:52:30,0.01,0.01,0.0,2.1,3.7,2.05,"['2020-09-19 21:52:30', 0.01, 0.01, 0.0, 2.1, 3.7, 2.05, [...]]"
2020-09-19 21:52:31,0.0,0.0,0.0,1.04,1.53,1.08,"['2020-09-19 21:52:31', 0.0, 0.0, 0.0, 1.04, 1.53, 1.08, [...]]"
2020-09-19 21:52:32,0.0,0.0,0.0,0.63,0.65,0.42,"['2020-09-19 21:52:32', 0.0, 0.0, 0.0, 0.63, 0.65, 0.42, [...]]"
2020-09-19 21:52:33,0.0,0.0,0.0,0.63,0.65,0.42,"['2020-09-19 21:52:33', 0.0, 0.0, 0.0, 0.63, 0.65, 0.42, [...]]"
2020-09-19 21:52:33,0.0,0.0,0.0,0.5,0.83,0.11,"['2020-09-19 21:52:33', 0.0, 0.0, 0.0, 0.5, 0.83, 0.11, [...]]"
2020-09-19 21:52:34,0.0,0.0,0.0,0.5,0.79,0.09,"['2020-09-19 21:52:34', 0.0, 0.0, 0.0, 0.5, 0.79, 0.09, [...]]"
2020-09-19 21:52:35,0.0,0.0,0.0,0.44,0.79,0.09,"['2020-09-19 21:52:35', 0.0, 0.0, 0.0, 0.44, 0.79, 0.09, [...]]"
2020-09-19 21:52:35,0.0,0.0,0.0,0.41,0.85,0.1,"['2020-09-19 21:52:35', 0.0, 0.0, 0.0, 0.41, 0.85, 0.1, [...]]"
2020-09-19 21:52:36,0.0,0.0,0.0,0.41,0.85,0.11,"['2020-09-19 21:52:36', 0.0, 0.0, 0.0, 0.41, 0.85, 0.11, [...]]"
2020-09-19 21:52:37,0.0,0.0,0.0,0.4,0.89,0.11,"['2020-09-19 21:52:37', 0.0, 0.0, 0.0, 0.4, 0.89, 0.11, [...]]"
2020-09-19 21:52:38,0.0,0.0,0.0,0.4,0.86,0.09,"['2020-09-19 21:52:38', 0.0, 0.0, 0.0, 0.4, 0.86, 0.09, [...]]"
2020-09-19 21:52:38,0.0,0.0,0.0,0.4,0.86,0.09,"['2020-09-19 21:52:38', 0.0, 0.0, 0.0, 0.4, 0.86, 0.09, [...]]"
2020-09-19 21:52:39,0.0,0.0,0.0,0.47,0.84,0.1,"['2020-09-19 21:52:39', 0.0, 0.0, 0.0, 0.47, 0.84, 0.1, [...]]"
2020-09-19 21:52:40,0.0,0.0,0.0,0.48,0.82,0.08,"['2020-09-19 21:52:40', 0.0, 0.0, 0.0, 0.48, 0.82, 0.08, [...]]"
2020-09-19 21:52:41,0.0,0.0,0.0,0.48,0.82,0.08,"['2020-09-19 21:52:41', 0.0, 0.0, 0.0, 0.48, 0.82, 0.08, [...]]"
2020-09-19 21:52:41,0.0,0.0,0.0,0.41,0.84,0.12,"['2020-09-19 21:52:41', 0.0, 0.0, 0.0, 0.41, 0.84, 0.12, [...]]"
2020-09-19 21:52:42,0.0,0.0,0.0,0.41,0.89,0.09,"['2020-09-19 21:52:42', 0.0, 0.0, 0.0, 0.41, 0.89, 0.09, [...]]"
2020-09-19 21:52:43,0.0,0.0,0.0,0.43,0.89,0.09,"['2020-09-19 21:52:43', 0.0, 0.0, 0.0, 0.43, 0.89, 0.09, [...]]"
2020-09-19 21:52:44,0.0,0.0,0.0,0.47,0.82,0.08,"['2020-09-19 21:52:44', 0.0, 0.0, 0.0, 0.47, 0.82, 0.08, [...]]"
2020-09-19 21:52:44,0.0,0.0,0.0,0.47,0.89,0.14,"['2020-09-19 21:52:44', 0.0, 0.0, 0.0, 0.47, 0.89, 0.14, [...]]"
2020-09-19 21:52:45,0.0,0.0,0.0,0.42,0.89,0.14,"['2020-09-19 21:52:45', 0.0, 0.0, 0.0, 0.42, 0.89, 0.14, [...]]"
2020-09-19 21:52:46,0.0,0.0,0.0,0.43,0.82,0.09,"['2020-09-19 21:52:46', 0.0, 0.0, 0.0, 0.43, 0.82, 0.09, [...]]"
2020-09-19 21:52:47,0.0,0.0,0.0,0.43,0.82,0.09,"['2020-09-19 21:52:47', 0.0, 0.0, 0.0, 0.43, 0.82, 0.09, [...]]"
2020-09-19 21:52:47,0.0,0.0,0.0,0.41,0.92,0.09,"['2020-09-19 21:52:47', 0.0, 0.0, 0.0, 0.41, 0.92, 0.09, [...]]"
2020-09-19 21:52:48,0.0,0.0,0.0,0.39,0.87,0.09,"['2020-09-19 21:52:48', 0.0, 0.0, 0.0, 0.39, 0.87, 0.09, [...]]"
2020-09-19 21:52:49,0.0,0.0,0.0,0.39,0.87,0.09,"['2020-09-19 21:52:49', 0.0, 0.0, 0.0, 0.39, 0.87, 0.09, [...]]"
2020-09-19 21:52:49,0.0,0.0,0.0,0.42,0.86,0.11,"['2020-09-19 21:52:49', 0.0, 0.0, 0.0, 0.42, 0.86, 0.11, [...]]"
2020-09-19 21:52:50,0.0,0.0,0.0,0.47,0.84,0.1,"['2020-09-19 21:52:50', 0.0, 0.0, 0.0, 0.47, 0.84, 0.1, [...]]"
2020-09-19 21:52:51,0.0,0.0,0.0,0.47,0.84,0.1,"['2020-09-19 21:52:51', 0.0, 0.0, 0.0, 0.47, 0.84, 0.1, [...]]"
2020-09-19 21:52:52,0.0,0.0,0.0,0.42,0.84,0.09,"['2020-09-19 21:52:52', 0.0, 0.0, 0.0, 0.42, 0.84, 0.09, [...]]"
2020-09-19 21:52:52,0.0,0.0,0.0,0.42,0.84,0.1,"['2020-09-19 21:52:52', 0.0, 0.0, 0.0, 0.42, 0.84, 0.1, [...]]"
2020-09-19 21:52:53,0.0,0.0,0.0,0.42,0.84,0.1,"['2020-09-19 21:52:53', 0.0, 0.0, 0.0, 0.42, 0.84, 0.1, [...]]"
2020-09-19 21:52:54,0.0,0.0,0.0,0.45,0.85,0.11,"['2020-09-19 21:52:54', 0.0, 0.0, 0.0, 0.45, 0.85, 0.11, [...]]"
2020-09-19 21:52:55,0.0,0.0,0.0,0.45,0.85,0.11,"['2020-09-19 21:52:55', 0.0, 0.0, 0.0, 0.45, 0.85, 0.11, [...]]"
2020-09-19 21:52:55,0.0,0.0,0.0,0.53,0.89,0.12,"['2020-09-19 21:52:55', 0.0, 0.0, 0.0, 0.53, 0.89, 0.12, [...]]"
2020-09-19 21:52:56,0.0,0.0,0.0,0.41,0.81,0.1,"['2020-09-19 21:52:56', 0.0, 0.0, 0.0, 0.41, 0.81, 0.1, [...]]"
2020-09-19 21:52:57,0.0,0.0,0.0,0.41,0.81,0.1,"['2020-09-19 21:52:57', 0.0, 0.0, 0.0, 0.41, 0.81, 0.1, [...]]"
2020-09-19 21:52:57,0.0,0.0,0.0,0.44,0.87,0.08,"['2020-09-19 21:52:57', 0.0, 0.0, 0.0, 0.44, 0.87, 0.08, [...]]"
2020-09-19 21:52:58,0.0,0.0,0.0,0.44,0.87,0.11,"['2020-09-19 21:52:58', 0.0, 0.0, 0.0, 0.44, 0.87, 0.11, [...]]"
2020-09-19 21:52:59,0.0,0.0,0.0,0.45,0.87,0.11,"['2020-09-19 21:52:59', 0.0, 0.0, 0.0, 0.45, 0.87, 0.11, [...]]"
2020-09-19 21:53:00,0.0,0.0,0.0,0.48,0.83,0.1,"['2020-09-19 21:53:00', 0.0, 0.0, 0.0, 0.48, 0.83, 0.1, [...]]"
2020-09-19 21:53:00,0.0,0.0,0.0,0.48,0.83,0.11,"['2020-09-19 21:53:00', 0.0, 0.0, 0.0, 0.48, 0.83, 0.11, [...]]"
2020-09-19 21:53:01,0.0,0.0,0.0,0.5,0.82,0.11,"['2020-09-19 21:53:01', 0.0, 0.0, 0.0, 0.5, 0.82, 0.11, [...]]"
2020-09-19 21:53:02,0.0,0.0,0.0,0.44,0.84,0.11,"['2020-09-19 21:53:02', 0.0, 0.0, 0.0, 0.44, 0.84, 0.11, [...]]"
2020-09-19 21:53:03,0.0,0.0,0.0,0.44,0.84,0.11,"['2020-09-19 21:53:03', 0.0, 0.0, 0.0, 0.44, 0.84, 0.11, [...]]"
2020-09-19 21:53:03,0.0,0.0,0.0,0.46,0.86,1.03,"['2020-09-19 21:53:03', 0.0, 0.0, 0.0, 0.46, 0.86, 1.03, [...]]"
2020-09-19 21:53:04,0.0,0.0,0.0,0.42,0.83,0.41,"['2020-09-19 21:53:04', 0.0, 0.0, 0.0, 0.42, 0.83, 0.41, [...]]"
2020-09-19 21:53:05,0.0,0.0,0.0,0.42,0.83,0.41,"['2020-09-19 21:53:05', 0.0, 0.0, 0.0, 0.42, 0.83, 0.41, [...]]"
2020-09-19 21:53:05,0.0,0.0,0.0,0.46,0.89,0.41,"['2020-09-19 21:53:05', 0.0, 0.0, 0.0, 0.46, 0.89, 0.41, [...]]"
2020-09-19 21:53:06,0.0,0.0,0.0,0.46,0.89,0.08,"['2020-09-19 21:53:06', 0.0, 0.0, 0.0, 0.46, 0.89, 0.08, [...]]"
2020-09-19 21:53:07,0.0,0.0,0.0,0.42,0.87,0.08,"['2020-09-19 21:53:07', 0.0, 0.0, 0.0, 0.42, 0.87, 0.08, [...]]"
2020-09-19 21:53:08,0.0,0.0,0.0,0.48,0.88,0.11,"['2020-09-19 21:53:08', 0.0, 0.0, 0.0, 0.48, 0.88, 0.11, [...]]"
2020-09-19 21:53:08,0.0,0.0,0.0,0.48,0.88,0.11,"['2020-09-19 21:53:08', 0.0, 0.0, 0.0, 0.48, 0.88, 0.11, [...]]"
2020-09-19 21:53:09,0.0,0.0,0.0,0.46,0.83,0.09,"['2020-09-19 21:53:09', 0.0, 0.0, 0.0, 0.46, 0.83, 0.09, [...]]"
2020-09-19 21:53:10,0.0,0.0,0.0,0.4,0.87,0.41,"['2020-09-19 21:53:10', 0.0, 0.0, 0.0, 0.4, 0.87, 0.41, [...]]"
2020-09-19 21:53:10,0.0,0.0,0.0,0.4,0.87,0.41,"['2020-09-19 21:53:10', 0.0, 0.0, 0.0, 0.4, 0.87, 0.41, [...]]"
2020-09-19 21:53:11,0.0,0.0,0.0,0.44,0.87,0.11,"['2020-09-19 21:53:11', 0.0, 0.0, 0.0, 0.44, 0.87, 0.11, [...]]"
2020-09-19 21:53:12,0.0,0.0,0.0,0.44,0.86,0.07,"['2020-09-19 21:53:12', 0.0, 0.0, 0.0, 0.44, 0.86, 0.07, [...]]"
2020-09-19 21:53:13,0.0,0.0,0.0,0.48,0.86,0.07,"['2020-09-19 21:53:13', 0.0, 0.0, 0.0, 0.48, 0.86, 0.07, [...]]"
2020-09-19 21:53:13,0.0,0.0,0.0,0.43,0.9,0.11,"['2020-09-19 21:53:13', 0.0, 0.0, 0.0, 0.43, 0.9, 0.11, [...]]"
2020-09-19 21:53:14,0.0,0.0,0.0,0.43,0.9,0.08,"['2020-09-19 21:53:14', 0.0, 0.0, 0.0, 0.43, 0.9, 0.08, [...]]"
2020-09-19 21:53:15,0.0,0.0,0.0,0.42,0.86,0.08,"['2020-09-19 21:53:15', 0.0, 0.0, 0.0, 0.42, 0.86, 0.08, [...]]"
2020-09-19 21:53:16,0.0,0.0,0.0,0.75,0.78,0.15,"['2020-09-19 21:53:16', 0.0, 0.0, 0.0, 0.75, 0.78, 0.15, [...]]"
2020-09-19 21:53:16,0.0,0.0,0.0,0.75,0.78,0.15,"['2020-09-19 21:53:16', 0.0, 0.0, 0.0, 0.75, 0.78, 0.15, [...]]"
2020-09-19 21:53:17,0.0,0.0,0.0,0.63,0.82,0.22,"['2020-09-19 21:53:17', 0.0, 0.0, 0.0, 0.63, 0.82, 0.22, [...]]"
2020-09-19 21:53:18,0.0,0.0,0.0,0.38,0.93,0.13,"['2020-09-19 21:53:18', 0.0, 0.0, 0.0, 0.38, 0.93, 0.13, [...]]"
2020-09-19 21:53:19,0.0,0.0,0.0,0.38,0.93,0.13,"['2020-09-19 21:53:19', 0.0, 0.0, 0.0, 0.38, 0.93, 0.13, [...]]"
2020-09-19 21:53:19,0.0,0.0,0.0,0.36,0.89,0.13,"['2020-09-19 21:53:19', 0.0, 0.0, 0.0, 0.36, 0.89, 0.13, [...]]"
2020-09-19 21:53:20,0.0,0.0,0.0,0.36,0.85,0.1,"['2020-09-19 21:53:20', 0.0, 0.0, 0.0, 0.36, 0.85, 0.1, [...]]"
2020-09-19 21:53:21,0.0,0.0,0.0,0.43,0.85,0.1,"['2020-09-19 21:53:21', 0.0, 0.0, 0.0, 0.43, 0.85, 0.1, [...]]"
2020-09-19 21:53:21,0.0,0.0,0.0,0.36,0.93,0.14,"['2020-09-19 21:53:21', 0.0, 0.0, 0.0, 0.36, 0.93, 0.14, [...]]"
2020-09-19 21:53:22,0.0,0.0,0.0,0.36,0.93,0.16,"['2020-09-19 21:53:22', 0.0, 0.0, 0.0, 0.36, 0.93, 0.16, [...]]"
2020-09-19 21:53:23,0.0,0.0,0.0,0.32,0.95,0.16,"['2020-09-19 21:53:23', 0.0, 0.0, 0.0, 0.32, 0.95, 0.16, [...]]"
2020-09-19 21:53:24,0.0,0.0,0.0,0.59,0.69,0.1,"['2020-09-19 21:53:24', 0.0, 0.0, 0.0, 0.59, 0.69, 0.1, [...]]"
2020-09-19 21:53:24,0.0,0.0,0.0,0.59,0.69,0.1,"['2020-09-19 21:53:24', 0.0, 0.0, 0.0, 0.59, 0.69, 0.1, [...]]"
2020-09-19 21:53:25,0.0,0.0,0.0,0.41,0.88,0.1,"['2020-09-19 21:53:25', 0.0, 0.0, 0.0, 0.41, 0.88, 0.1, [...]]"
2020-09-19 21:53:26,0.0,0.0,0.0,0.4,0.91,0.08,"['2020-09-19 21:53:26', 0.0, 0.0, 0.0, 0.4, 0.91, 0.08, [...]]"
2020-09-19 21:53:27,0.0,0.0,0.0,0.4,0.91,0.08,"['2020-09-19 21:53:27', 0.0, 0.0, 0.0, 0.4, 0.91, 0.08, [...]]"
2020-09-19 21:53:27,0.0,0.0,0.0,0.52,0.85,0.06,"['2020-09-19 21:53:27', 0.0, 0.0, 0.0, 0.52, 0.85, 0.06, [...]]"
2020-09-19 21:53:28,0.0,0.0,0.0,0.52,0.85,0.08,"['2020-09-19 21:53:28', 0.0, 0.0, 0.0, 0.52, 0.85, 0.08, [...]]"
2020-09-19 21:53:29,0.0,0.0,0.0,0.61,0.75,0.08,"['2020-09-19 21:53:29', 0.0, 0.0, 0.0, 0.61, 0.75, 0.08, [...]]"
2020-09-19 21:53:29,0.0,0.0,0.0,0.35,0.89,0.11,"['2020-09-19 21:53:29', 0.0, 0.0, 0.0, 0.35, 0.89, 0.11, [...]]"
2020-09-19 21:53:30,0.0,0.0,0.0,0.35,0.89,0.11,"['2020-09-19 21:53:30', 0.0, 0.0, 0.0, 0.35, 0.89, 0.11, [...]]"
2020-09-19 21:53:31,0.0,0.0,0.0,0.42,0.89,0.11,"['2020-09-19 21:53:31', 0.0, 0.0, 0.0, 0.42, 0.89, 0.11, [...]]"
2020-09-19 21:53:32,0.0,0.0,0.0,0.44,0.88,0.1,"['2020-09-19 21:53:32', 0.0, 0.0, 0.0, 0.44, 0.88, 0.1, [...]]"
2020-09-19 21:53:32,0.0,0.0,0.0,0.44,0.88,0.1,"['2020-09-19 21:53:32', 0.0, 0.0, 0.0, 0.44, 0.88, 0.1, [...]]"
2020-09-19 21:53:33,0.0,0.0,0.0,0.36,0.88,0.11,"['2020-09-19 21:53:33', 0.0, 0.0, 0.0, 0.36, 0.88, 0.11, [...]]"
2020-09-19 21:53:34,0.0,0.0,0.0,0.36,0.88,0.09,"['2020-09-19 21:53:34', 0.0, 0.0, 0.0, 0.36, 0.88, 0.09, [...]]"
2020-09-19 21:53:35,0.0,0.0,0.0,0.44,0.88,0.09,"['2020-09-19 21:53:35', 0.0, 0.0, 0.0, 0.44, 0.88, 0.09, [...]]"
2020-09-19 21:53:35,0.0,0.0,0.0,0.47,0.87,0.1,"['2020-09-19 21:53:35', 0.0, 0.0, 0.0, 0.47, 0.87, 0.1, [...]]"
2020-09-19 21:53:36,0.0,0.0,0.0,0.47,0.87,0.1,"['2020-09-19 21:53:36', 0.0, 0.0, 0.0, 0.47, 0.87, 0.1, [...]]"
2020-09-19 21:53:37,0.0,0.0,0.0,0.45,0.9,1.34,"['2020-09-19 21:53:37', 0.0, 0.0, 0.0, 0.45, 0.9, 1.34, [...]]"
2020-09-19 21:53:37,0.0,0.0,0.0,1.11,1.02,0.46,"['2020-09-19 21:53:37', 0.0, 0.0, 0.0, 1.11, 1.02, 0.46, [...]]"
2020-09-19 21:53:38,0.0,0.0,0.0,1.11,1.02,0.46,"['2020-09-19 21:53:38', 0.0, 0.0, 0.0, 1.11, 1.02, 0.46, [...]]"
2020-09-19 21:53:39,0.0,0.0,0.0,0.88,0.86,0.06,"['2020-09-19 21:53:39', 0.0, 0.0, 0.0, 0.88, 0.86, 0.06, [...]]"
2020-09-19 21:53:40,0.0,0.0,0.0,0.88,0.88,0.12,"['2020-09-19 21:53:40', 0.0, 0.0, 0.0, 0.88, 0.88, 0.12, [...]]"
2020-09-19 21:53:40,0.0,0.0,0.0,0.39,0.88,0.12,"['2020-09-19 21:53:40', 0.0, 0.0, 0.0, 0.39, 0.88, 0.12, [...]]"
2020-09-19 21:53:41,0.0,0.0,0.0,0.42,0.8,0.18,"['2020-09-19 21:53:41', 0.0, 0.0, 0.0, 0.42, 0.8, 0.18, [...]]"
2020-09-19 21:53:42,0.0,0.0,0.0,0.42,0.8,0.08,"['2020-09-19 21:53:42', 0.0, 0.0, 0.0, 0.42, 0.8, 0.08, [...]]"
2020-09-19 21:53:42,0.0,0.0,0.0,0.3,0.86,0.08,"['2020-09-19 21:53:42', 0.0, 0.0, 0.0, 0.3, 0.86, 0.08, [...]]"
2020-09-19 21:53:43,0.0,0.0,0.0,0.35,1.11,0.2,"['2020-09-19 21:53:43', 0.0, 0.0, 0.0, 0.35, 1.11, 0.2, [...]]"
2020-09-19 21:53:44,0.0,0.0,0.0,0.35,1.11,0.2,"['2020-09-19 21:53:44', 0.0, 0.0, 0.0, 0.35, 1.11, 0.2, [...]]"
2020-09-19 21:53:45,0.0,0.0,0.0,0.56,0.85,0.12,"['2020-09-19 21:53:45', 0.0, 0.0, 0.0, 0.56, 0.85, 0.12, [...]]"
2020-09-19 21:53:45,0.0,0.0,0.0,0.33,0.9,0.13,"['2020-09-19 21:53:45', 0.0, 0.0, 0.0, 0.33, 0.9, 0.13, [...]]"
2020-09-19 21:53:46,0.0,0.0,0.0,0.33,0.9,0.13,"['2020-09-19 21:53:46', 0.0, 0.0, 0.0, 0.33, 0.9, 0.13, [...]]"
2020-09-19 21:53:47,0.0,0.0,0.0,0.44,0.95,0.33,"['2020-09-19 21:53:47', 0.0, 0.0, 0.0, 0.44, 0.95, 0.33, [...]]"
2020-09-19 21:53:48,0.0,0.0,0.0,0.44,0.91,0.1,"['2020-09-19 21:53:48', 0.0, 0.0, 0.0, 0.44, 0.91, 0.1, [...]]"
2020-09-19 21:53:48,0.0,0.0,0.0,0.34,0.91,0.1,"['2020-09-19 21:53:48', 0.0, 0.0, 0.0, 0.34, 0.91, 0.1, [...]]"
2020-09-19 21:53:49,0.0,0.0,0.0,0.39,0.88,0.06,"['2020-09-19 21:53:49', 0.0, 0.0, 0.0, 0.39, 0.88, 0.06, [...]]"
2020-09-19 21:53:50,0.0,0.0,0.0,0.39,0.88,0.07,"['2020-09-19 21:53:50', 0.0, 0.0, 0.0, 0.39, 0.88, 0.07, [...]]"
2020-09-19 21:53:51,0.0,0.0,0.0,0.41,0.85,0.07,"['2020-09-19 21:53:51', 0.0, 0.0, 0.0, 0.41, 0.85, 0.07, [...]]"
2020-09-19 21:53:51,0.0,0.0,0.0,0.41,0.87,0.1,"['2020-09-19 21:53:51', 0.0, 0.0, 0.0, 0.41, 0.87, 0.1, [...]]"
2020-09-19 21:53:52,0.0,0.0,0.0,0.41,0.87,0.1,"['2020-09-19 21:53:52', 0.0, 0.0, 0.0, 0.41, 0.87, 0.1, [...]]"
2020-09-19 21:53:53,0.0,0.0,0.0,0.46,0.91,0.16,"['2020-09-19 21:53:53', 0.0, 0.0, 0.0, 0.46, 0.91, 0.16, [...]]"
2020-09-19 21:53:53,0.0,0.0,0.0,0.49,0.87,0.19,"['2020-09-19 21:53:53', 0.0, 0.0, 0.0, 0.49, 0.87, 0.19, [...]]"
2020-09-19 21:53:54,0.0,0.0,0.0,0.49,0.87,0.19,"['2020-09-19 21:53:54', 0.0, 0.0, 0.0, 0.49, 0.87, 0.19, [...]]"
2020-09-19 21:53:55,0.0,0.0,0.0,0.47,0.77,0.15,"['2020-09-19 21:53:55', 0.0, 0.0, 0.0, 0.47, 0.77, 0.15, [...]]"
2020-09-19 21:53:56,0.0,0.0,0.0,0.44,0.83,0.13,"['2020-09-19 21:53:56', 0.0, 0.0, 0.0, 0.44, 0.83, 0.13, [...]]"
2020-09-19 21:53:56,0.0,0.0,0.0,0.44,0.83,0.13,"['2020-09-19 21:53:56', 0.0, 0.0, 0.0, 0.44, 0.83, 0.13, [...]]"
2020-09-19 21:53:57,0.0,0.0,0.0,0.5,0.81,0.09,"['2020-09-19 21:53:57', 0.0, 0.0, 0.0, 0.5, 0.81, 0.09, [...]]"
2020-09-19 21:53:58,0.0,0.0,0.0,0.5,0.81,0.13,"['2020-09-19 21:53:58', 0.0, 0.0, 0.0, 0.5, 0.81, 0.13, [...]]"
2020-09-19 21:53:59,0.0,0.0,0.0,0.4,0.91,0.13,"['2020-09-19 21:53:59', 0.0, 0.0, 0.0, 0.4, 0.91, 0.13, [...]]"
2020-09-19 21:53:59,0.0,0.0,0.0,0.44,0.84,0.11,"['2020-09-19 21:53:59', 0.0, 0.0, 0.0, 0.44, 0.84, 0.11, [...]]"
2020-09-19 21:54:00,0.0,0.0,0.0,0.44,0.84,0.11,"['2020-09-19 21:54:00', 0.0, 0.0, 0.0, 0.44, 0.84, 0.11, [...]]"
2020-09-19 21:54:01,0.0,0.0,0.0,0.45,0.84,0.09,"['2020-09-19 21:54:01', 0.0, 0.0, 0.0, 0.45, 0.84, 0.09, [...]]"
2020-09-19 21:54:01,0.0,0.0,0.0,0.37,0.91,0.1,"['2020-09-19 21:54:01', 0.0, 0.0, 0.0, 0.37, 0.91, 0.1, [...]]"
2020-09-19 21:54:02,0.0,0.0,0.0,0.37,0.91,0.1,"['2020-09-19 21:54:02', 0.0, 0.0, 0.0, 0.37, 0.91, 0.1, [...]]"
2020-09-19 21:54:03,0.0,0.0,0.0,0.36,0.89,0.08,"['2020-09-19 21:54:03', 0.0, 0.0, 0.0, 0.36, 0.89, 0.08, [...]]"
2020-09-19 21:54:04,0.0,0.0,0.0,0.36,0.89,0.08,"['2020-09-19 21:54:04', 0.0, 0.0, 0.0, 0.36, 0.89, 0.08, [...]]"
2020-09-19 21:54:04,0.0,0.0,0.0,0.43,0.93,0.08,"['2020-09-19 21:54:04', 0.0, 0.0, 0.0, 0.43, 0.93, 0.08, [...]]"
2020-09-19 21:54:05,0.0,0.0,0.0,0.43,0.93,0.13,"['2020-09-19 21:54:05', 0.0, 0.0, 0.0, 0.43, 0.93, 0.13, [...]]"
2020-09-19 21:54:06,0.0,0.0,0.0,0.43,0.93,0.13,"['2020-09-19 21:54:06', 0.0, 0.0, 0.0, 0.43, 0.93, 0.13, [...]]"
2020-09-19 21:54:07,0.0,0.0,0.0,0.44,0.87,0.11,"['2020-09-19 21:54:07', 0.0, 0.0, 0.0, 0.44, 0.87, 0.11, [...]]"
2020-09-19 21:54:07,0.0,0.0,0.0,0.41,0.84,0.08,"['2020-09-19 21:54:07', 0.0, 0.0, 0.0, 0.41, 0.84, 0.08, [...]]"
2020-09-19 21:54:08,0.0,0.0,0.0,0.41,0.84,0.08,"['2020-09-19 21:54:08', 0.0, 0.0, 0.0, 0.41, 0.84, 0.08, [...]]"
2020-09-19 21:54:09,0.0,0.0,0.0,0.51,0.82,1.96,"['2020-09-19 21:54:09', 0.0, 0.0, 0.0, 0.51, 0.82, 1.96, [...]]"
2020-09-19 21:54:09,0.0,0.0,0.0,0.51,0.89,0.44,"['2020-09-19 21:54:09', 0.0, 0.0, 0.0, 0.51, 0.89, 0.44, [...]]"
2020-09-19 21:54:10,0.0,0.0,0.0,0.41,0.89,0.44,"['2020-09-19 21:54:10', 0.0, 0.0, 0.0, 0.41, 0.89, 0.44, [...]]"
2020-09-19 21:54:11,0.0,0.0,0.0,0.42,0.88,0.08,"['2020-09-19 21:54:11', 0.0, 0.0, 0.0, 0.42, 0.88, 0.08, [...]]"
2020-09-19 21:54:12,0.0,0.0,0.0,0.42,0.88,0.1,"['2020-09-19 21:54:12', 0.0, 0.0, 0.0, 0.42, 0.88, 0.1, [...]]"
2020-09-19 21:54:12,0.0,0.0,0.0,0.38,0.9,0.1,"['2020-09-19 21:54:12', 0.0, 0.0, 0.0, 0.38, 0.9, 0.1, [...]]"
2020-09-19 21:54:13,0.0,0.0,0.0,0.49,0.93,0.1,"['2020-09-19 21:54:13', 0.0, 0.0, 0.0, 0.49, 0.93, 0.1, [...]]"
2020-09-19 21:54:14,0.0,0.0,0.0,0.49,0.93,0.1,"['2020-09-19 21:54:14', 0.0, 0.0, 0.0, 0.49, 0.93, 0.1, [...]]"
2020-09-19 21:54:15,0.0,0.0,0.0,0.45,0.82,0.12,"['2020-09-19 21:54:15', 0.0, 0.0, 0.0, 0.45, 0.82, 0.12, [...]]"
2020-09-19 21:54:15,0.0,0.0,0.0,0.43,0.85,0.09,"['2020-09-19 21:54:15', 0.0, 0.0, 0.0, 0.43, 0.85, 0.09, [...]]"
2020-09-19 21:54:16,0.0,0.0,0.0,0.43,0.85,0.09,"['2020-09-19 21:54:16', 0.0, 0.0, 0.0, 0.43, 0.85, 0.09, [...]]"
2020-09-19 21:54:17,0.0,0.0,0.0,0.46,0.84,0.08,"['2020-09-19 21:54:17', 0.0, 0.0, 0.0, 0.46, 0.84, 0.08, [...]]"
2020-09-19 21:54:18,0.0,0.0,0.0,0.46,0.95,0.12,"['2020-09-19 21:54:18', 0.0, 0.0, 0.0, 0.46, 0.95, 0.12, [...]]"
2020-09-19 21:54:18,0.0,0.0,0.0,0.45,0.95,0.12,"['2020-09-19 21:54:18', 0.0, 0.0, 0.0, 0.45, 0.95, 0.12, [...]]"
2020-09-19 21:54:19,0.0,0.0,0.0,0.39,0.77,0.13,"['2020-09-19 21:54:19', 0.0, 0.0, 0.0, 0.39, 0.77, 0.13, [...]]"
2020-09-19 21:54:20,0.0,0.0,0.0,0.39,0.77,0.07,"['2020-09-19 21:54:20', 0.0, 0.0, 0.0, 0.39, 0.77, 0.07, [...]]"
