date,accX,accY,accZ,gyrX,gyrY,gyrZ
2020-09-18 18:39:44,0.0,0.0,0.0,0.98,0.9,0.91
2020-09-18 18:39:45,0.0,0.0,0.0,0.59,0.98,0.79
2020-09-18 18:39:46,0.0,0.0,0.0,0.59,0.94,0.37
2020-09-18 18:39:47,0.0,0.0,0.0,0.42,0.94,0.37
2020-09-18 18:39:47,0.0,0.0,0.0,0.49,0.93,0.22
2020-09-18 18:39:48,0.0,0.0,0.0,0.49,0.93,0.22
2020-09-18 18:39:49,0.0,0.0,0.0,0.4,0.96,0.24
2020-09-18 18:39:49,0.0,0.0,0.0,0.59,0.83,0.39
2020-09-18 18:39:50,0.0,0.0,0.0,0.59,0.83,0.39
2020-09-18 18:39:51,0.0,0.0,0.0,0.75,0.93,0.74
2020-09-18 18:39:52,0.0,0.0,0.0,0.75,0.88,0.77
2020-09-18 18:39:52,0.0,0.0,0.0,0.64,0.88,0.77
2020-09-18 18:39:53,0.0,0.0,0.0,0.58,0.94,0.23
2020-09-18 18:39:54,0.0,0.0,0.0,0.58,0.94,0.23
2020-09-18 18:39:54,0.0,0.0,0.0,0.46,0.91,0.49
2020-09-18 18:39:55,0.0,0.0,0.0,0.48,0.93,0.27
2020-09-18 18:39:56,0.0,0.0,0.0,0.48,0.93,0.27
2020-09-18 18:39:57,0.0,0.0,0.0,0.98,1.0,0.61
2020-09-18 18:39:57,0.0,0.0,0.0,0.98,0.9,0.56
2020-09-18 18:39:58,0.0,0.0,0.0,0.48,0.9,0.56
2020-09-18 18:39:59,0.0,0.0,0.0,0.56,0.98,0.4
2020-09-18 18:39:59,0.0,0.0,0.0,0.56,0.98,0.19
2020-09-18 18:40:00,0.0,0.0,0.0,0.51,0.94,0.19
2020-09-18 18:40:01,0.0,0.0,0.0,0.5,0.96,0.12
2020-09-18 18:40:02,0.0,0.0,0.0,0.5,0.96,0.12
2020-09-18 18:40:02,0.0,0.0,0.0,0.51,0.96,0.11
2020-09-18 18:40:03,0.0,0.0,0.0,0.51,0.91,0.09
2020-09-18 18:40:04,0.0,0.0,0.0,0.51,0.91,0.09
2020-09-18 18:40:05,0.0,0.0,0.0,0.52,0.94,0.1
2020-09-18 18:40:05,0.0,0.0,0.0,0.52,0.94,0.11
2020-09-18 18:40:06,0.0,0.0,0.0,0.47,0.97,0.11
2020-09-18 18:40:07,0.0,0.0,0.0,0.56,0.92,0.12
2020-09-18 18:40:07,0.0,0.0,0.0,0.56,0.92,0.12
2020-09-18 18:40:08,0.0,0.0,0.0,0.55,0.94,0.1
2020-09-18 18:40:09,0.0,0.0,0.0,0.51,0.92,0.73
2020-09-18 18:40:10,0.0,0.0,0.0,0.51,0.92,0.73
2020-09-18 18:40:10,0.0,0.0,0.0,0.54,0.93,0.43
2020-09-18 18:40:11,0.0,0.0,0.0,0.54,0.93,0.12
2020-09-18 18:40:12,0.0,0.0,0.0,0.5,0.9,0.12
2020-09-18 18:40:13,0.0,0.0,0.0,0.53,0.91,0.11
2020-09-18 18:40:13,0.0,0.0,0.0,0.53,0.91,0.13
2020-09-18 18:40:14,0.0,0.0,0.0,0.54,0.92,0.13
2020-09-18 18:40:15,0.0,0.0,0.0,0.55,0.92,0.1
2020-09-18 18:40:16,0.0,0.0,0.0,0.55,0.92,0.1
2020-09-18 18:40:16,0.0,0.0,0.0,0.52,0.94,0.09
2020-09-18 18:40:17,0.0,0.0,0.0,0.54,0.9,0.1
2020-09-18 18:40:18,0.0,0.0,0.0,0.54,0.9,0.1
2020-09-18 18:40:18,0.0,0.0,0.0,0.49,0.96,0.1
2020-09-18 18:40:19,0.0,0.0,0.0,0.49,0.93,0.1
2020-09-18 18:40:20,0.0,0.0,0.0,0.49,0.93,0.1
2020-09-18 18:40:21,0.0,0.0,0.0,0.57,0.93,0.1
2020-09-18 18:40:21,0.0,0.0,0.0,0.57,0.93,0.1
2020-09-18 18:40:22,0.0,0.0,0.0,0.54,0.93,0.12
2020-09-18 18:40:23,0.0,0.0,0.0,0.51,0.96,0.14
2020-09-18 18:40:23,0.0,0.0,0.0,0.51,0.96,0.14
2020-09-18 18:40:24,0.0,0.0,0.0,0.47,0.96,0.13
2020-09-18 18:40:25,0.0,0.0,0.0,0.47,0.94,0.13
2020-09-18 18:40:26,0.0,0.0,0.0,0.54,0.94,0.13
2020-09-18 18:40:26,0.0,0.0,0.0,0.54,0.91,0.11
2020-09-18 18:40:27,0.0,0.0,0.0,0.54,0.91,0.13
2020-09-18 18:40:28,0.0,0.0,0.0,0.54,0.91,0.13
2020-09-18 18:40:29,0.0,0.0,0.0,0.49,0.92,0.1
2020-09-18 18:40:29,0.0,0.0,0.0,0.49,0.92,0.1
2020-09-18 18:40:30,0.0,0.0,0.0,0.52,0.95,0.12
2020-09-18 18:40:31,0.0,0.0,0.0,0.52,0.92,0.14
2020-09-18 18:40:31,0.0,0.0,0.0,0.5,0.92,0.14
2020-09-18 18:40:32,0.0,0.0,0.0,0.52,0.96,0.11
2020-09-18 18:40:33,0.0,0.0,0.0,0.52,0.96,0.27
2020-09-18 18:40:34,0.0,0.0,0.0,0.57,0.95,0.27
2020-09-18 18:40:34,0.0,0.0,0.0,0.54,0.91,0.44
2020-09-18 18:40:35,0.0,0.0,0.0,0.54,0.91,0.44
2020-09-18 18:40:36,0.0,0.0,0.0,0.53,0.95,0.14
2020-09-18 18:40:37,0.0,0.0,0.0,0.49,0.96,0.11
2020-09-18 18:40:37,0.0,0.0,0.0,0.49,0.96,0.11
2020-09-18 18:40:38,0.0,0.0,0.0,0.53,0.94,0.09
2020-09-18 18:40:39,0.0,0.0,0.0,0.53,0.92,0.1
2020-09-18 18:40:39,0.0,0.0,0.0,0.54,0.92,0.1
2020-09-18 18:40:40,0.0,0.0,0.0,0.53,0.94,0.11
2020-09-18 18:40:41,0.0,0.0,0.0,0.53,0.94,0.11
2020-09-18 18:40:42,0.0,0.0,0.0,0.53,0.95,0.1
2020-09-18 18:40:42,0.0,0.0,0.0,0.57,0.93,0.41
2020-09-18 18:40:43,0.0,0.0,0.0,0.57,0.93,0.41
2020-09-18 18:40:44,0.0,0.0,0.0,0.5,0.93,0.8
2020-09-18 18:40:45,0.0,0.0,0.0,0.5,0.94,0.43
2020-09-18 18:40:45,0.0,0.0,0.0,0.51,0.94,0.43
2020-09-18 18:40:46,0.0,0.0,0.0,0.5,0.97,0.1
2020-09-18 18:40:47,0.0,0.0,0.0,0.5,0.97,0.14
2020-09-18 18:40:47,0.0,0.0,0.0,0.53,0.98,0.14
2020-09-18 18:40:48,0.0,0.0,0.0,0.51,0.91,0.11
2020-09-18 18:40:49,0.0,0.0,0.0,0.51,0.91,0.11
2020-09-18 18:40:50,0.0,0.0,0.0,0.54,0.93,0.1
2020-09-18 18:40:50,0.0,0.0,0.0,0.54,0.93,0.13
2020-09-18 18:40:51,0.0,0.0,0.0,0.53,0.93,0.13
2020-09-18 18:40:52,0.0,0.0,0.0,0.53,0.94,0.12
2020-09-18 18:40:52,0.0,0.0,0.0,0.53,0.94,0.83
2020-09-18 18:40:53,0.0,0.0,0.0,1.02,1.05,0.83
2020-09-18 18:40:54,0.0,0.0,0.0,1.05,1.27,0.84
2020-09-18 18:40:55,0.0,0.0,0.0,1.05,1.27,0.84
2020-09-18 18:40:55,0.0,0.0,0.0,1.17,1.4,1.35
2020-09-18 18:40:56,0.0,0.0,0.03,8.58,6.2,9.15
2020-09-18 18:40:57,0.04,0.03,0.03,8.58,6.2,9.15
2020-09-18 18:40:58,0.11,0.07,0.11,14.44,39.17,26.26
2020-09-18 18:40:58,0.11,0.07,0.11,52.35,71.24,47.95
2020-09-18 18:40:59,0.29,0.18,0.21,52.35,71.24,47.95
2020-09-18 18:41:00,0.24,0.23,0.34,65.63,57.2,55.08
2020-09-18 18:41:01,0.24,0.23,0.34,65.63,39.71,65.9
2020-09-18 18:41:01,0.23,0.24,0.32,61.48,39.71,65.9
2020-09-18 18:41:02,0.22,0.29,0.36,57.96,44.34,64.46
2020-09-18 18:41:03,0.22,0.29,0.38,75.24,45.94,88.11
2020-09-18 18:41:04,0.26,0.36,0.62,86.42,48.88,69.11
2020-09-18 18:41:06,0.26,0.28,0.21,54.69,36.65,66.27
2020-09-18 18:41:09,0.23,0.2,0.41,74.15,46.65,56.69
2020-09-18 18:41:10,0.29,0.27,0.41,74.15,40.59,51.71
2020-09-18 18:43:07,0.24,0.25,0.24,83.25,54.91,58.5
2020-09-18 18:43:59,0.21,0.11,0.18,49.52,66.29,22.67
2020-09-18 18:44:00,0.26,0.17,0.28,67.85,87.89,32.23
2020-09-18 18:44:01,0.26,0.17,0.28,67.85,97.97,61.04
2020-09-18 18:44:02,0.44,0.27,0.68,97.03,97.97,61.04
2020-09-18 18:44:03,0.14,0.17,0.17,36.78,42.71,24.43
2020-09-18 18:44:03,0.14,0.17,0.17,36.78,42.71,40.29
2020-09-18 18:44:04,0.18,0.18,0.25,53.63,33.47,40.29
2020-09-18 18:44:05,0.18,0.24,0.42,53.1,44.97,46.79
2020-09-18 18:44:06,0.24,0.24,0.42,53.1,44.97,46.79
2020-09-18 18:44:06,0.09,0.15,0.24,33.22,15.19,25.12
2020-09-18 18:44:07,0.09,0.0,0.01,2.32,1.22,4.55
2020-09-18 18:44:08,0.02,0.0,0.01,2.32,1.97,6.45
2020-09-18 18:44:09,0.02,0.01,0.01,2.72,1.97,6.45
2020-09-18 18:44:10,0.02,0.01,0.01,1.54,1.78,4.04
2020-09-18 18:44:11,0.02,0.0,0.01,2.04,0.95,3.86
2020-09-18 18:44:11,0.02,0.0,0.01,2.04,1.6,2.94
2020-09-18 18:44:12,0.03,0.0,0.01,1.5,1.6,2.94
2020-09-18 18:44:13,0.04,0.01,0.01,3.33,2.22,7.41
2020-09-18 18:44:14,0.04,0.01,0.01,3.33,1.27,3.24
2020-09-18 18:44:15,0.02,0.01,0.01,1.88,1.27,3.31
2020-09-18 18:44:16,0.02,0.0,0.01,1.47,1.4,3.31
2020-09-18 18:44:17,0.02,0.01,0.01,1.63,1.1,3.67
2020-09-18 18:44:17,0.02,0.01,0.01,1.39,0.85,5.44
2020-09-18 18:44:18,0.02,0.0,0.0,1.39,0.85,40.0
2020-09-18 18:44:19,0.04,0.04,0.02,27.69,12.92,40.0
2020-09-18 18:44:20,0.11,0.1,0.11,31.05,21.59,75.12
2020-09-18 18:44:21,0.11,0.1,0.11,3.15,2.43,7.4
2020-09-18 18:44:22,0.03,0.01,0.01,3.15,2.43,7.4
2020-09-18 18:44:22,0.03,0.01,0.01,2.87,1.73,5.69
2020-09-18 18:44:23,0.03,0.01,0.01,2.87,23.14,42.27
2020-09-18 18:44:24,0.11,0.06,0.04,30.85,23.14,42.27
2020-09-18 18:44:24,0.11,0.19,0.21,56.31,28.15,41.53
2020-09-18 18:44:25,0.15,0.19,0.21,56.31,28.15,67.02
2020-09-18 18:44:26,0.26,0.27,0.37,51.57,32.62,67.02
2020-09-18 18:44:27,0.26,0.27,0.25,59.94,29.52,64.47
2020-09-18 18:44:27,0.23,0.21,0.25,59.94,29.52,64.47
2020-09-18 18:44:28,0.04,0.05,0.03,15.48,4.66,28.46
2020-09-18 18:44:29,0.04,0.05,0.03,14.07,10.94,22.05
2020-09-18 18:44:30,0.03,0.03,0.02,14.07,10.94,22.05
2020-09-18 18:44:30,0.18,0.19,0.17,47.55,24.42,60.96
2020-09-18 18:44:31,0.18,0.19,0.17,47.55,28.96,44.93
2020-09-18 18:44:32,0.18,0.25,0.3,53.19,28.96,44.93
2020-09-18 18:44:32,0.18,0.07,0.07,14.31,16.18,38.65
2020-09-18 18:44:33,0.14,0.07,0.07,14.31,16.18,38.65
2020-09-18 18:44:34,0.21,0.15,0.11,34.49,36.28,27.79
2020-09-18 18:44:35,0.21,0.15,0.11,10.3,11.93,13.48
2020-09-18 18:44:35,0.08,0.06,0.07,10.3,11.93,13.48
2020-09-18 18:44:36,0.02,0.02,0.02,8.18,8.27,9.21
2020-09-18 18:44:37,0.02,0.02,0.02,8.18,4.8,5.65
2020-09-18 18:44:38,0.04,0.03,0.04,7.29,4.8,5.65
2020-09-18 18:44:38,0.04,0.01,0.03,6.97,2.7,3.31
2020-09-18 18:44:39,0.02,0.01,0.03,6.97,2.7,0.49
2020-09-18 18:44:40,0.0,0.0,0.0,0.6,1.05,0.49
2020-09-18 18:44:40,0.0,0.0,0.0,2.34,1.55,0.81
2020-09-18 18:44:41,0.0,0.0,0.0,2.34,1.55,0.81
2020-09-18 18:44:42,0.07,0.02,0.05,12.96,12.21,19.03
2020-09-18 18:44:43,0.07,0.02,0.05,6.15,8.79,13.67
2020-09-18 18:44:43,0.06,0.03,0.05,6.15,8.79,13.67
2020-09-18 18:44:44,0.02,0.01,0.02,2.76,4.66,4.18
2020-09-18 18:44:45,0.02,0.01,0.02,2.76,4.66,2.09
2020-09-18 18:44:46,0.01,0.0,0.01,1.41,1.73,2.09
2020-09-18 18:44:46,0.01,0.0,0.0,0.65,0.99,0.71
2020-09-18 18:44:47,0.0,0.0,0.0,0.65,0.99,0.96
2020-09-18 18:44:48,0.01,0.0,0.01,1.36,0.78,0.96
2020-09-18 18:44:48,0.01,0.0,0.03,1.72,2.14,2.43
2020-09-18 18:44:49,0.02,0.01,0.03,1.72,2.14,2.43
2020-09-18 18:44:50,0.01,0.0,0.0,0.81,0.98,1.59
2020-09-18 18:44:51,0.01,0.0,0.0,0.51,0.77,0.35
2020-09-18 18:44:51,0.0,0.0,0.0,0.51,0.77,0.35
2020-09-18 18:44:52,0.0,0.0,0.0,0.58,0.78,0.24
2020-09-18 18:44:53,0.0,0.0,0.0,0.58,0.78,0.23
2020-09-18 18:44:54,0.0,0.0,0.0,0.48,0.85,0.23
2020-09-18 18:44:54,0.0,0.0,0.0,0.48,0.98,0.2
2020-09-18 18:44:55,0.0,0.0,0.0,0.48,0.98,0.2
2020-09-18 18:44:56,0.0,0.0,0.0,0.77,1.08,0.73
2020-09-18 18:44:56,0.0,0.0,0.0,0.54,0.82,0.47
2020-09-18 18:44:57,0.0,0.0,0.0,0.54,0.82,0.47
2020-09-18 18:44:58,0.0,0.0,0.0,0.51,0.88,0.15
2020-09-18 18:44:59,0.0,0.0,0.0,0.51,0.94,0.13
2020-09-18 18:44:59,0.0,0.0,0.0,0.49,0.94,0.13
2020-09-18 18:45:00,0.0,0.0,0.0,0.47,0.92,0.17
2020-09-18 18:45:01,0.0,0.0,0.0,0.47,0.92,0.76
2020-09-18 18:45:02,0.0,0.0,0.0,0.46,0.97,0.76
2020-09-18 18:45:02,0.0,0.0,0.0,0.48,0.91,0.47
2020-09-18 18:45:03,0.0,0.0,0.0,0.48,0.91,0.47
2020-09-18 18:45:04,0.0,0.0,0.0,0.5,0.91,0.23
2020-09-18 18:45:05,0.0,0.0,0.0,0.51,1.23,0.43
2020-09-18 18:45:05,0.0,0.0,0.0,0.51,1.23,0.43
2020-09-18 18:45:06,0.0,0.0,0.0,0.5,0.91,0.35
2020-09-18 18:45:07,0.0,0.0,0.0,0.61,0.78,0.35
2020-09-18 18:45:08,0.0,0.0,0.0,0.61,0.78,0.35
2020-09-18 18:45:08,0.0,0.0,0.0,0.46,0.87,0.17
2020-09-18 18:45:09,0.0,0.0,0.0,0.45,0.93,0.12
2020-09-18 18:45:10,0.0,0.0,0.0,0.45,0.93,0.13
2020-09-18 18:45:11,0.0,0.0,0.0,0.48,0.93,0.13
2020-09-18 18:45:12,0.0,0.0,0.0,0.46,0.92,0.17
2020-09-18 18:45:12,0.0,0.0,0.0,0.46,0.91,0.11
2020-09-18 18:45:13,0.0,0.0,0.0,0.47,0.91,0.11
2020-09-18 18:45:14,0.0,0.0,0.0,0.5,0.9,0.12
2020-09-18 18:45:15,0.0,0.0,0.0,0.52,0.92,0.14
2020-09-18 18:45:16,0.0,0.0,0.0,0.52,1.15,0.51
2020-09-18 18:45:17,0.0,0.0,0.0,1.06,1.15,0.51
2020-09-18 18:45:17,0.0,0.0,0.0,0.53,0.87,0.26
2020-09-18 18:45:18,0.0,0.0,0.0,0.53,0.87,0.12
2020-09-18 18:45:19,0.0,0.0,0.0,0.49,0.92,0.12
2020-09-18 18:45:20,0.0,0.0,0.0,0.47,0.92,0.14
2020-09-18 18:45:20,0.0,0.0,0.0,0.47,0.92,0.14
2020-09-18 18:45:21,0.0,0.0,0.0,0.59,0.95,0.53
2020-09-18 18:45:22,0.0,0.0,0.0,0.53,0.85,0.16
2020-09-18 18:45:23,0.0,0.0,0.0,0.53,0.85,0.16
2020-09-18 18:45:23,0.0,0.0,0.0,0.51,0.92,0.11
2020-09-18 18:45:24,0.0,0.0,0.0,0.46,0.89,0.44
2020-09-18 18:45:25,0.0,0.0,0.0,0.46,0.89,0.44
2020-09-18 18:45:26,0.0,0.0,0.0,0.51,0.9,0.44
2020-09-18 18:45:26,0.0,0.0,0.0,0.49,0.92,0.12
2020-09-18 18:45:27,0.0,0.0,0.0,0.49,0.92,0.12
2020-09-18 18:45:28,0.0,0.0,0.0,0.51,0.93,0.12
2020-09-18 18:45:29,0.0,0.0,0.0,0.5,0.94,0.13
2020-09-18 18:45:29,0.0,0.0,0.0,0.5,0.94,0.13
2020-09-18 18:45:30,0.0,0.0,0.0,0.53,0.92,0.1
2020-09-18 18:45:31,0.0,0.0,0.0,0.48,0.95,0.1
2020-09-18 18:45:32,0.0,0.0,0.0,0.48,0.95,0.1
2020-09-18 18:45:32,0.0,0.0,0.0,0.52,0.92,0.13
2020-09-18 18:45:33,0.0,0.0,0.0,0.51,0.93,0.12
2020-09-18 18:45:34,0.0,0.0,0.0,0.51,0.93,0.12
2020-09-18 18:45:35,0.0,0.0,0.0,0.49,0.88,0.12
2020-09-18 18:45:35,0.0,0.0,0.0,0.49,0.92,0.11
2020-09-18 18:45:36,0.0,0.0,0.0,0.51,0.92,0.11
2020-09-18 18:45:37,0.0,0.0,0.0,0.44,0.94,0.12
2020-09-18 18:45:38,0.0,0.0,0.0,0.44,0.94,0.14
2020-09-18 18:45:38,0.0,0.0,0.0,0.49,0.91,0.14
2020-09-18 18:45:39,0.0,0.0,0.0,0.47,0.91,0.11
2020-09-18 18:45:40,0.0,0.0,0.0,0.47,0.91,0.11
2020-09-18 18:45:41,0.0,0.0,0.0,0.41,0.93,0.1
2020-09-18 18:45:41,0.0,0.0,0.0,0.45,0.92,0.1
2020-09-18 18:45:42,0.0,0.0,0.0,0.45,0.92,0.1
2020-09-18 18:45:43,0.0,0.0,0.0,0.47,0.95,0.13
2020-09-18 18:45:44,0.0,0.0,0.0,0.44,0.94,0.14
2020-09-18 18:45:44,0.0,0.0,0.0,0.44,0.94,0.14
2020-09-18 18:45:45,0.0,0.0,0.0,0.48,0.95,0.1
2020-09-18 18:45:46,0.0,0.0,0.0,0.48,0.93,0.14
2020-09-18 18:45:47,0.0,0.0,0.0,0.5,0.93,0.14
2020-09-18 18:45:47,0.0,0.0,0.0,0.41,0.97,0.08
2020-09-18 18:45:48,0.0,0.0,0.0,0.41,0.97,0.11
2020-09-18 18:45:49,0.0,0.0,0.0,0.5,0.95,0.11
2020-09-18 18:45:49,0.0,0.0,0.0,0.49,0.95,0.1
2020-09-18 18:45:50,0.0,0.0,0.0,0.49,0.95,0.1
2020-09-18 18:45:51,0.0,0.0,0.0,0.45,0.92,0.11
2020-09-18 18:45:52,0.0,0.0,0.0,0.48,0.94,0.11
2020-09-18 18:45:52,0.0,0.0,0.0,0.48,0.94,0.11
2020-09-18 18:45:53,0.0,0.0,0.0,0.48,0.91,0.1
2020-09-18 18:45:54,0.0,0.0,0.0,0.48,0.93,0.11
2020-09-18 18:45:55,0.0,0.0,0.0,0.45,0.93,0.11
2020-09-18 18:45:55,0.0,0.0,0.0,0.49,0.96,0.17
2020-09-18 18:45:56,0.0,0.0,0.0,0.49,0.96,0.84
2020-09-18 18:45:57,0.0,0.0,0.0,0.61,0.98,0.84
2020-09-18 18:45:57,0.0,0.0,0.0,0.49,0.85,0.31
2020-09-18 18:45:58,0.0,0.0,0.0,0.49,0.85,0.31
2020-09-18 18:45:59,0.0,0.0,0.0,0.43,0.94,0.13
2020-09-18 18:46:00,0.0,0.0,0.0,0.47,0.96,0.09
2020-09-18 18:46:00,0.0,0.0,0.0,0.47,0.96,0.09
2020-09-18 18:46:01,0.0,0.0,0.0,0.47,0.93,0.11
2020-09-18 18:46:02,0.0,0.0,0.0,0.49,0.91,0.12
2020-09-18 18:46:03,0.0,0.0,0.0,0.49,0.91,0.12
2020-09-18 18:46:03,0.0,0.0,0.0,0.45,0.95,0.1
2020-09-18 18:46:04,0.0,0.0,0.0,0.45,0.95,0.13
2020-09-18 18:46:05,0.0,0.0,0.0,0.46,0.92,0.13
2020-09-18 18:46:06,0.0,0.0,0.0,0.47,0.91,0.11
2020-09-18 18:46:06,0.0,0.0,0.0,0.47,0.91,0.11
2020-09-18 18:46:07,0.0,0.0,0.0,0.48,0.93,0.1
2020-09-18 18:46:08,0.0,0.0,0.0,0.45,0.98,0.41
2020-09-18 18:46:08,0.0,0.0,0.0,0.45,0.98,0.41
2020-09-18 18:46:09,0.0,0.0,0.0,0.43,0.91,0.73
2020-09-18 18:46:10,0.0,0.0,0.0,0.43,0.96,0.63
2020-09-18 18:46:11,0.0,0.0,0.0,0.57,0.96,0.63
2020-09-18 18:46:11,0.0,0.0,0.0,0.47,0.92,0.19
2020-09-18 18:46:12,0.0,0.0,0.0,0.47,0.92,0.19
2020-09-18 18:46:13,0.0,0.0,0.0,0.46,0.94,0.09
2020-09-18 18:46:14,0.0,0.0,0.0,0.45,0.93,0.1
2020-09-18 18:46:14,0.0,0.0,0.0,0.45,0.93,0.1
2020-09-18 18:46:15,0.0,0.0,0.0,0.48,0.91,0.11
2020-09-18 18:46:16,0.0,0.0,0.0,0.48,0.93,0.49
2020-09-18 18:46:16,0.0,0.0,0.0,0.66,0.93,0.49
2020-09-18 18:46:17,0.0,0.0,0.0,0.42,0.91,0.13
2020-09-18 18:46:18,0.0,0.0,0.0,0.42,0.91,0.13
2020-09-18 18:46:19,0.0,0.0,0.0,0.42,0.98,0.13
2020-09-18 18:46:19,0.0,0.0,0.0,0.46,0.96,0.2
2020-09-18 18:46:20,0.0,0.0,0.0,0.46,0.96,0.2
2020-09-18 18:46:21,0.0,0.0,0.0,0.42,0.99,0.11
2020-09-18 18:46:22,0.0,0.0,0.0,0.4,0.99,0.09
2020-09-18 18:46:22,0.0,0.0,0.0,0.4,0.99,0.09
2020-09-18 18:46:23,0.0,0.0,0.0,0.44,0.98,0.07
2020-09-18 18:46:24,0.0,0.0,0.0,0.44,0.98,0.42
2020-09-18 18:46:24,0.0,0.0,0.0,0.38,1.1,0.42
2020-09-18 18:46:25,0.0,0.0,0.0,0.39,1.16,0.37
2020-09-18 18:46:26,0.0,0.0,0.0,0.39,1.16,0.37
2020-09-18 18:46:27,0.0,0.0,0.0,0.52,0.77,0.29
2020-09-18 18:46:27,0.0,0.0,0.0,0.43,1.0,0.12
2020-09-18 18:46:28,0.0,0.0,0.0,0.43,1.0,0.12
2020-09-18 18:46:29,0.0,0.0,0.0,0.48,0.92,0.11
2020-09-18 18:46:30,0.0,0.0,0.0,0.43,0.95,0.1
2020-09-18 18:46:30,0.0,0.0,0.0,0.43,0.95,0.1
2020-09-18 18:46:31,0.0,0.0,0.0,0.42,1.0,0.73
2020-09-18 18:46:32,0.0,0.0,0.0,0.42,1.0,0.43
2020-09-18 18:46:32,0.0,0.0,0.0,0.41,0.95,0.43
2020-09-18 18:46:33,0.0,0.0,0.0,0.47,0.97,0.12
2020-09-18 18:46:34,0.0,0.0,0.0,0.47,0.97,0.12
2020-09-18 18:46:35,0.0,0.0,0.0,0.43,0.95,0.1
2020-09-18 18:46:35,0.0,0.0,0.0,0.42,0.95,0.12
2020-09-18 18:46:36,0.0,0.0,0.0,0.42,0.95,0.12
2020-09-18 18:46:37,0.0,0.0,0.0,0.49,0.94,0.1
2020-09-18 18:46:38,0.0,0.0,0.0,0.49,0.94,0.13
2020-09-18 18:46:38,0.0,0.0,0.0,0.39,0.94,0.13
2020-09-18 18:46:39,0.0,0.0,0.0,0.45,0.95,0.16
2020-09-18 18:46:40,0.0,0.0,0.0,0.45,0.95,0.15
2020-09-18 18:46:41,0.0,0.0,0.0,0.45,0.98,0.15
2020-09-18 18:46:41,0.0,0.0,0.0,0.44,0.87,0.19
2020-09-18 18:46:42,0.0,0.0,0.0,0.44,0.87,0.19
2020-09-18 18:46:43,0.0,0.0,0.0,0.53,0.88,0.11
2020-09-18 18:46:43,0.0,0.0,0.0,0.44,0.92,0.1
2020-09-18 18:46:44,0.0,0.0,0.0,0.44,0.92,0.1
2020-09-18 18:46:45,0.0,0.0,0.0,0.49,0.95,0.13
2020-09-18 18:46:46,0.0,0.0,0.0,0.49,0.92,0.12
2020-09-18 18:46:46,0.0,0.0,0.0,0.46,0.92,0.12
2020-09-18 18:46:47,0.0,0.0,0.0,0.44,0.93,0.12
2020-09-18 18:46:48,0.0,0.0,0.0,0.44,0.93,0.1
2020-09-18 18:46:49,0.0,0.0,0.0,0.42,0.91,0.1
2020-09-18 18:46:49,0.0,0.0,0.0,0.49,0.92,0.14
2020-09-18 18:46:50,0.0,0.0,0.0,0.49,0.92,0.14
2020-09-18 18:46:51,0.0,0.0,0.0,0.46,0.91,0.1
2020-09-18 18:46:51,0.0,0.0,0.0,0.46,0.92,0.73
2020-09-18 18:46:52,0.0,0.0,0.0,0.48,0.92,0.73
2020-09-18 18:46:53,0.0,0.0,0.0,0.46,0.94,0.43
2020-09-18 18:46:54,0.0,0.0,0.0,0.46,0.94,0.12
2020-09-18 18:46:54,0.0,0.0,0.0,0.45,0.89,0.12
2020-09-18 18:46:55,0.0,0.0,0.0,0.5,0.92,0.12
2020-09-18 18:46:56,0.0,0.0,0.0,0.5,0.92,0.12
2020-09-18 18:46:56,0.0,0.0,0.0,0.45,0.89,0.13
2020-09-18 18:46:57,0.0,0.0,0.0,0.45,0.92,0.14
2020-09-18 18:46:58,0.0,0.0,0.0,0.45,0.92,0.14
2020-09-18 18:46:59,0.0,0.0,0.0,0.46,0.9,0.13
2020-09-18 18:46:59,0.0,0.0,0.0,0.46,0.91,0.12
2020-09-18 18:47:00,0.0,0.0,0.0,0.48,0.91,0.12
2020-09-18 18:47:01,0.0,0.0,0.0,0.46,0.95,0.13
2020-09-18 18:47:02,0.0,0.0,0.0,0.46,0.95,0.13
2020-09-18 18:47:02,0.0,0.0,0.0,0.46,0.88,0.13
2020-09-18 18:47:03,0.0,0.0,0.0,0.5,0.92,0.11
2020-09-18 18:47:04,0.0,0.0,0.0,0.5,0.92,0.11
2020-09-18 18:47:04,0.0,0.0,0.0,0.46,0.92,0.12
2020-09-18 18:47:05,0.0,0.0,0.0,0.45,0.95,0.1
2020-09-18 18:47:06,0.0,0.0,0.0,0.45,0.95,0.1
2020-09-18 18:47:07,0.0,0.0,0.0,0.4,0.96,0.11
2020-09-18 18:47:07,0.0,0.0,0.0,0.4,0.96,0.1
2020-09-18 18:47:08,0.0,0.0,0.0,0.44,0.96,0.1
2020-09-18 18:47:09,0.0,0.0,0.0,0.44,0.96,0.11
2020-09-18 18:47:10,0.0,0.0,0.0,0.44,0.96,0.12
2020-09-18 18:47:10,0.0,0.0,0.0,0.49,0.9,0.12
2020-09-18 18:47:11,0.0,0.0,0.0,0.43,0.93,0.11
2020-09-18 18:47:12,0.0,0.0,0.0,0.43,0.93,0.11
2020-09-18 18:47:13,0.0,0.0,0.0,0.43,0.95,0.11
2020-09-18 18:47:13,0.0,0.0,0.0,0.45,0.93,0.44
2020-09-18 18:47:14,0.0,0.0,0.0,0.45,0.93,0.44
2020-09-18 18:47:15,0.0,0.0,0.0,0.47,0.9,0.41
